CRSE_ID,CRSE_OFFER_NBR,SESSION_CODE,CLASS_SECTION,STRM,CLASS_NBR,SUBJECT,CATALOG_NBR,ORG_NAME,ORG_TYPE,CATEGORY,Start_Date,End_Date,InstructorID,CLASS_STAT,UPDATED
207866,1,1,1,2193,10444,CIS,2331,ONLN,VIRT,College Credit,20190108,20190503,1000022917,A,01:07.3
207866,1,1,1,2195,5784,CIS,2331,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207866,1,1,2,2193,10446,CIS,2331,ONLN,VIRT,College Credit,20190108,20190503,1000022917,A,01:07.3
207866,1,1,2,2195,5785,CIS,2331,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207867,1,1,1,2193,11029,CGS,1005C,ONLN,VIRT,College Credit,20190108,20190503,1000061571,A,01:07.3
207867,1,1,1,2195,5782,CGS,1005C,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207867,1,1,2,2193,11030,CGS,1005C,ONLN,VIRT,College Credit,20190108,20190503,1000061571,A,01:07.3
207867,1,1,2,2195,5783,CGS,1005C,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207877,1,1,10,2195,1850,EDF,1005,ONLN,VIRT,College Credit,20190513,20190802,1000061970,A,01:07.3
207877,1,1,11,2193,3499,EDF,1005,ONLN,VIRT,College Credit,20190108,20190503,1000060240,A,01:07.3
207877,1,1,12,2193,3500,EDF,1005,ONLN,VIRT,College Credit,20190108,20190503,1000040496,A,01:07.3
207877,1,1,20,2193,3537,EDF,1005,ONLN,VIRT,College Credit,20190108,20190503,1000044417,A,01:07.3
207877,1,1,21,2193,3538,EDF,1005,ONLN,VIRT,College Credit,20190108,20190503,1000045435,A,01:07.3
207877,1,1,8,2195,1849,EDF,1005,ONLN,VIRT,College Credit,20190513,20190802,1000061970,A,01:07.3
207883,1,1,5,2193,6906,OST,2335,ONLN,VIRT,College Credit,20190108,20190503,1000040199,A,01:07.3
207883,1,6W1,1,2195,4826,OST,2335,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207896,1,1,102,2193,7784,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000068616,A,01:07.3
207896,1,1,104,2193,7786,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000017560,A,01:07.3
207896,1,1,112,2193,10289,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000057717,A,01:07.3
207896,1,1,29,2195,3173,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,31,2195,3172,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,32,2195,3171,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,36,2195,3170,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,52,2195,4768,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,55,2195,6004,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,56,2195,6005,DEP,2000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207896,1,1,65,2193,7661,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000071029,A,01:07.3
207896,1,1,67,2193,7662,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000058506,A,01:07.3
207896,1,1,69,2193,7663,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000017560,A,01:07.3
207896,1,1,70,2193,7664,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000023396,A,01:07.3
207896,1,1,71,2193,7665,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000056397,A,01:07.3
207896,1,1,72,2193,7666,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000068616,A,01:07.3
207896,1,1,74,2193,7667,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000058506,A,01:07.3
207896,1,1,76,2193,7669,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000023396,A,01:07.3
207896,1,1,77,2193,7670,DEP,2000,ONLN,VIRT,College Credit,20190108,20190503,1000056397,A,01:07.3
207896,1,6W1,30,2195,3178,DEP,2000,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207896,1,6W1,33,2195,3179,DEP,2000,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207896,1,6W1,53,2195,4769,DEP,2000,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207896,1,6W2,35,2195,3187,DEP,2000,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207896,1,6W2,54,2195,4770,DEP,2000,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207896,1,8W2,75,2193,7668,DEP,2000,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207896,1,8W2,9,2193,7785,DEP,2000,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
207902,1,1,4,2195,2302,WOH,2012,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207902,1,1,8,2193,5038,WOH,2012,ONLN,VIRT,College Credit,20190108,20190503,1000022576,A,01:07.3
207902,1,6W2,5,2195,2303,WOH,2012,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207902,1,8W2,10,2193,5039,WOH,2012,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207918,1,1,12,2193,5058,HSC,2400,ONLN,VIRT,College Credit,20190108,20190503,1000072374,A,01:07.3
207918,1,1,8,2195,2322,HSC,2400,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208166,1,1,11,2193,3208,CCJ,1010,ONLN,VIRT,College Credit,20190108,20190503,1000019783,A,01:07.3
208166,1,1,12,2193,3211,CCJ,1010,ONLN,VIRT,College Credit,20190108,20190503,1002217759,A,01:07.3
208166,1,1,17,2193,10254,CCJ,1010,ONLN,VIRT,College Credit,20190108,20190503,1000065004,A,01:07.3
208166,1,1,9,2195,1747,CCJ,1010,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208166,1,6W1,16,2195,5987,CCJ,1010,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
208166,1,8W2,13,2193,3210,CCJ,1010,ONLN,VIRT,College Credit,20190311,20190503,1002284904,A,01:07.3
208197,1,1,11,2195,2305,AMH,2010,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208197,1,1,14,2195,4752,AMH,2010,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208197,1,1,16,2193,5028,AMH,2010,ONLN,VIRT,College Credit,20190108,20190503,1000003645,A,01:07.3
208197,1,1,17,2193,5020,AMH,2010,ONLN,VIRT,College Credit,20190108,20190503,1000002293,A,01:07.3
208197,1,1,26,2193,5035,AMH,2010,ONLN,VIRT,College Credit,20190108,20190503,1000041154,A,01:07.3
208197,1,6W1,12,2195,2306,AMH,2010,ONLN,VIRT,College Credit,20190513,20190621,1000002293,A,01:07.3
208197,1,6W2,10,2195,2311,AMH,2010,ONLN,VIRT,College Credit,20190624,20190802,1000002293,A,01:07.3
208197,1,8W1,27,2193,10258,AMH,2010,ONLN,VIRT,College Credit,20190108,20190304,1000041154,A,01:07.3
208197,1,8W2,27,2193,5036,AMH,2010,ONLN,VIRT,College Credit,20190311,20190503,1000022576,A,01:07.3
208197,1,8W2,29,2193,10259,AMH,2010,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208201,1,1,1,2193,17513,AVM,2515,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
208201,1,1,1,2195,5752,AVM,2515,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208203,1,1,19,2195,1286,BSC,2085,ONLN,VIRT,College Credit,20190513,20190802,1000033320,A,01:07.3
208203,1,1,20,2195,1287,BSC,2085,ONLN,VIRT,College Credit,20190513,20190802,1000063058,A,01:07.3
208203,1,1,21,2195,1288,BSC,2085,ONLN,VIRT,College Credit,20190513,20190802,1002210364,A,01:07.3
208203,1,1,38,2193,1891,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000033320,A,01:07.3
208203,1,1,39,2193,1892,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000063058,A,01:07.3
208203,1,1,40,2193,1893,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1002210364,A,01:07.3
208203,1,1,41,2193,1894,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000033320,A,01:07.3
208203,1,1,42,2193,1895,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000063058,A,01:07.3
208203,1,1,48,2195,5983,BSC,2085,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208203,1,1,64,2193,2009,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000003084,A,01:07.3
208203,1,1,65,2193,2010,BSC,2085,ONLN,VIRT,College Credit,20190108,20190503,1000039629,A,01:07.3
208203,1,8W2,69,2193,10246,BSC,2085,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208203,1,8W2,70,2193,10247,BSC,2085,ONLN,VIRT,College Credit,20190311,20190503,1000043377,A,01:07.3
208208,1,1,104,2193,6493,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000047406,A,01:07.3
208208,1,1,107,2193,6494,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000046818,A,01:07.3
208208,1,1,2,2193,6469,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000053032,A,01:07.3
208208,1,1,29,2195,2787,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,1000023209,A,01:07.3
208208,1,1,30,2195,2788,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,1000053032,A,01:07.3
208208,1,1,31,2195,2789,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208208,1,1,32,2195,2790,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208208,1,1,37,2195,2793,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208208,1,1,38,2195,2794,HUN,1201,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208208,1,1,6,2193,6470,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000024489,A,01:07.3
208208,1,1,61,2193,6463,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000023209,A,01:07.3
208208,1,1,62,2193,6464,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000023209,A,01:07.3
208208,1,1,63,2193,6465,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000053032,A,01:07.3
208208,1,1,66,2193,6466,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000053032,A,01:07.3
208208,1,1,67,2193,6467,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000023209,A,01:07.3
208208,1,1,70,2193,6468,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000053032,A,01:07.3
208208,1,1,74,2193,6471,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000008629,A,01:07.3
208208,1,1,75,2193,6472,HUN,1201,ONLN,VIRT,College Credit,20190108,20190503,1000008629,A,01:07.3
208208,1,6W1,33,2195,2791,HUN,1201,ONLN,VIRT,College Credit,20190513,20190621,1000023209,A,01:07.3
208208,1,6W1,35,2195,2792,HUN,1201,ONLN,VIRT,College Credit,20190513,20190621,1000053032,A,01:07.3
208208,1,6W2,1,2195,2813,HUN,1201,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208208,1,6W2,40,2195,2814,HUN,1201,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208208,1,8W2,9,2193,6473,HUN,1201,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
208226,1,1,1,2193,17511,FSE,1000,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
208327,1,1,1,2195,5985,BSC,2086,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208327,1,1,107,2193,10251,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1002210364,A,01:07.3
208327,1,1,14,2195,1315,BSC,2086,ONLN,VIRT,College Credit,20190513,20190802,1000056217,A,01:07.3
208327,1,1,15,2195,1314,BSC,2086,ONLN,VIRT,College Credit,20190513,20190802,1000056217,A,01:07.3
208327,1,1,16,2195,1313,BSC,2086,ONLN,VIRT,College Credit,20190513,20190802,1000059369,A,01:07.3
208327,1,1,32,2193,1929,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000061986,A,01:07.3
208327,1,1,33,2193,1930,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000061986,A,01:07.3
208327,1,1,34,2193,1931,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000056217,A,01:07.3
208327,1,1,37,2193,1932,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000059369,A,01:07.3
208327,1,1,38,2193,1933,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000063058,A,01:07.3
208327,1,1,64,2193,8811,BSC,2086,ONLN,VIRT,College Credit,20190108,20190503,1000023053,A,01:07.3
208327,1,8W2,96,2193,10250,BSC,2086,ONLN,VIRT,College Credit,20190311,20190503,1000039629,A,01:07.3
208404,1,1,34,2193,1071,ACG,2071,ONLN,VIRT,College Credit,20190108,20190503,1000005929,A,01:07.3
208404,1,1,35,2193,1070,ACG,2071,ONLN,VIRT,College Credit,20190108,20190503,1000071442,A,01:07.3
208404,1,1,57,2193,1120,ACG,2071,ONLN,VIRT,College Credit,20190108,20190503,1000005929,A,01:07.3
208404,1,6W2,20,2195,1042,ACG,2071,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208404,1,6W2,21,2195,1038,ACG,2071,ONLN,VIRT,College Credit,20190624,20190802,1000071442,A,01:07.3
208404,1,6W2,22,2195,1039,ACG,2071,ONLN,VIRT,College Credit,20190624,20190802,1000071442,A,01:07.3
208404,1,6W2,41,2195,5970,ACG,2071,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208404,1,6W2,42,2195,5971,ACG,2071,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208405,1,1,11,2195,1399,QMB,2100,ONLN,VIRT,College Credit,20190513,20190802,1000005652,A,01:07.3
208405,1,1,15,2193,2101,QMB,2100,ONLN,VIRT,College Credit,20190108,20190503,1000005652,A,01:07.3
208405,1,1,17,2195,6104,QMB,2100,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208405,1,8W2,28,2193,10386,QMB,2100,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
208412,1,1,13,2195,2293,AMH,2020,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208412,1,1,20,2193,5004,AMH,2020,ONLN,VIRT,College Credit,20190108,20190503,1000002293,A,01:07.3
208412,1,1,21,2193,5003,AMH,2020,ONLN,VIRT,College Credit,20190108,20190503,1000002293,A,01:07.3
208412,1,1,24,2195,4753,AMH,2020,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208412,1,1,25,2195,5974,AMH,2020,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208412,1,1,26,2195,5975,AMH,2020,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208412,1,1,30,2193,5037,AMH,2020,ONLN,VIRT,College Credit,20190108,20190503,1000066580,A,01:07.3
208412,1,6W1,25,2195,4754,AMH,2020,ONLN,VIRT,College Credit,20190513,20190621,1000002293,A,01:07.3
208412,1,6W2,12,2195,2298,AMH,2020,ONLN,VIRT,College Credit,20190624,20190802,1000020002,A,01:07.3
208412,1,8W1,39,2193,10260,AMH,2020,ONLN,VIRT,College Credit,20190108,20190304,1000022576,A,01:07.3
208412,1,8W2,37,2193,8788,AMH,2020,ONLN,VIRT,College Credit,20190311,20190503,1000041154,A,01:07.3
208412,1,8W2,40,2193,10261,AMH,2020,ONLN,VIRT,College Credit,20190311,20190503,1000003645,A,01:07.3
208417,1,1,1,2193,17502,FIN,2010,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
208417,1,1,1,2195,5796,FIN,2010,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208417,1,8W2,3,2193,1578,FIN,2010,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208418,1,1,1,2195,5798,MAN,2300,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208418,1,8W1,13,2193,10452,MAN,2300,ONLN,VIRT,College Credit,20190108,20190304,1000057359,A,01:07.3
208418,1,8W2,14,2193,10453,MAN,2300,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208436,1,1,21,2195,1414,GEB,1011,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208436,1,1,23,2195,1413,GEB,1011,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208436,1,1,35,2195,4777,GEB,1011,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208436,1,1,37,2195,6027,GEB,1011,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208436,1,1,42,2193,2208,GEB,1011,ONLN,VIRT,College Credit,20190108,20190503,1000026256,A,01:07.3
208436,1,1,43,2193,2207,GEB,1011,ONLN,VIRT,College Credit,20190108,20190503,1000026256,A,01:07.3
208436,1,1,44,2193,2206,GEB,1011,ONLN,VIRT,College Credit,20190108,20190503,1000026256,A,01:07.3
208436,1,6W1,22,2195,1425,GEB,1011,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
208436,1,6W1,36,2195,4778,GEB,1011,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
208436,1,6W2,38,2195,6028,GEB,1011,ONLN,VIRT,College Credit,20190624,20190802,1000026256,A,01:07.3
208436,1,8W1,58,2193,2270,GEB,1011,ONLN,VIRT,College Credit,20190108,20190304,0,X,01:07.3
208436,1,8W1,69,2193,8814,GEB,1011,ONLN,VIRT,College Credit,20190108,20190304,1000009985,A,01:07.3
208436,1,8W2,39,2193,2211,GEB,1011,ONLN,VIRT,College Credit,20190311,20190503,1000026256,A,01:07.3
208436,1,8W2,40,2193,2210,GEB,1011,ONLN,VIRT,College Credit,20190311,20190503,1000009985,A,01:07.3
208436,1,8W2,41,2193,2209,GEB,1011,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
208436,1,8W2,70,2193,10321,GEB,1011,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208436,1,8W2,71,2193,10322,GEB,1011,ONLN,VIRT,College Credit,20190311,20190503,1000047415,A,01:07.3
208465,1,1,10,2195,5988,CCJ,1191,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208465,1,1,12,2193,3149,CCJ,1191,ONLN,VIRT,College Credit,20190108,20190503,1000010208,A,01:07.3
208465,1,1,13,2193,3150,CCJ,1191,ONLN,VIRT,College Credit,20190108,20190503,1000019348,A,01:07.3
208465,1,1,7,2195,4815,CCJ,1191,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208465,1,8W2,18,2193,10256,CCJ,1191,ONLN,VIRT,College Credit,20190311,20190503,1000019348,A,01:07.3
208493,1,1,11,2195,1728,CCJ,1020,ONLN,VIRT,College Credit,20190513,20190802,1000021208,A,01:07.3
208493,1,1,12,2193,3177,CCJ,1020,ONLN,VIRT,College Credit,20190108,20190503,1000010208,A,01:07.3
208493,1,1,13,2193,3176,CCJ,1020,ONLN,VIRT,College Credit,20190108,20190503,1000021208,A,01:07.3
208493,1,1,2,2193,3222,CCJ,1020,ONLN,VIRT,College Credit,20190108,20190503,1000019133,A,01:07.3
208493,1,1,26,2193,10255,CCJ,1020,ONLN,VIRT,College Credit,20190108,20190503,1002284904,A,01:07.3
208493,1,6W2,12,2195,1734,CCJ,1020,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
208523,1,1,10,2193,1180,ACG,2450,ONLN,VIRT,College Credit,20190108,20190503,1000058444,A,01:07.3
208523,1,6W2,5,2195,1002,ACG,2450,ONLN,VIRT,College Credit,20190624,20190802,1000058444,A,01:07.3
208564,1,1,100,2195,1885,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,1000033181,A,01:07.3
208564,1,1,102,2195,1886,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,1000075094,A,01:07.3
208564,1,1,103,2195,1887,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,1000022417,A,01:07.3
208564,1,1,168,2195,6010,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,1000022417,A,01:07.3
208564,1,1,169,2195,6011,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
208564,1,1,226,2193,3809,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000028617,A,01:07.3
208564,1,1,227,2193,3810,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000022417,A,01:07.3
208564,1,1,229,2193,3811,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000031437,A,01:07.3
208564,1,1,230,2193,3812,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000028617,A,01:07.3
208564,1,1,232,2193,3814,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000019813,A,01:07.3
208564,1,1,236,2193,3815,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000054297,A,01:07.3
208564,1,1,237,2193,3816,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000031437,A,01:07.3
208564,1,1,240,2193,3818,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000019813,A,01:07.3
208564,1,1,244,2193,3819,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000031437,A,01:07.3
208564,1,1,337,2193,4180,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000004345,A,01:07.3
208564,1,1,338,2193,4181,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000019813,A,01:07.3
208564,1,1,400,2193,4183,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000065120,A,01:07.3
208564,1,1,401,2193,4184,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000033354,A,01:07.3
208564,1,1,402,2193,8793,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000076679,A,01:07.3
208564,1,1,404,2193,10299,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000051797,A,01:07.3
208564,1,1,405,2193,10300,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000052687,A,01:07.3
208564,1,1,409,2193,10304,ENC,1101,ONLN,VIRT,College Credit,20190108,20190503,1000057848,A,01:07.3
208564,1,1,99,2195,1884,ENC,1101,ONLN,VIRT,College Credit,20190513,20190802,1000022417,A,01:07.3
208564,1,6W1,101,2195,1907,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000033354,A,01:07.3
208564,1,6W1,104,2195,1908,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000031437,A,01:07.3
208564,1,6W1,170,2195,6012,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000065120,A,01:07.3
208564,1,6W1,171,2195,6013,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000038078,A,01:07.3
208564,1,6W1,92,2195,1904,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000031437,A,01:07.3
208564,1,6W1,93,2195,1905,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000034034,A,01:07.3
208564,1,6W1,94,2195,1906,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000019813,A,01:07.3
208564,1,6W1,95,2195,1931,ENC,1101,ONLN,VIRT,College Credit,20190513,20190621,1000034034,A,01:07.3
208564,1,6W2,167,2195,5712,ENC,1101,ONLN,VIRT,College Credit,20190624,20190802,1000019813,A,01:07.3
208564,1,6W2,96,2195,1932,ENC,1101,ONLN,VIRT,College Credit,20190624,20190802,1000028617,A,01:07.3
208564,1,6W2,97,2195,1933,ENC,1101,ONLN,VIRT,College Credit,20190624,20190802,1000037369,A,01:07.3
208564,1,6W2,98,2195,1934,ENC,1101,ONLN,VIRT,College Credit,20190624,20190802,1000022417,A,01:07.3
208564,1,8W1,408,2193,10303,ENC,1101,ONLN,VIRT,College Credit,20190108,20190304,1000037369,A,01:07.3
208564,1,8W2,231,2193,3813,ENC,1101,ONLN,VIRT,College Credit,20190311,20190503,2000000893,A,01:07.3
208564,1,8W2,239,2193,3817,ENC,1101,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
208564,1,8W2,339,2193,4182,ENC,1101,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
208564,1,8W2,406,2193,10301,ENC,1101,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
208564,1,8W2,407,2193,10302,ENC,1101,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209077,1,1,10,2195,1753,CJJ,2002,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
209077,1,1,11,2195,6001,CJJ,2002,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
209077,1,1,6,2193,3197,CJJ,2002,ONLN,VIRT,College Credit,20190108,20190503,1000024717,A,01:07.3
209100,1,1,9,2195,1149,FIN,3400,ONLN,VIRT,College Credit,20190513,20190802,1000074544,A,01:07.3
209100,1,8W1,17,2193,1579,FIN,3400,ONLN,VIRT,College Credit,20190108,20190304,1000074544,A,01:07.3
209100,1,8W2,18,2193,10320,FIN,3400,ONLN,VIRT,College Credit,20190311,20190503,1000065294,A,01:07.3
209101,1,6W1,12,2195,4782,ISM,4011,ONLN,VIRT,College Credit,20190513,20190621,1000020705,A,01:07.3
209101,1,6W2,13,2195,5804,ISM,4011,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
209101,1,8W1,15,2193,8704,ISM,4011,ONLN,VIRT,College Credit,20190108,20190304,1000061571,A,01:07.3
209101,1,8W2,16,2193,8815,ISM,4011,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209102,1,6W2,14,2195,4823,MAN,3025,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
209102,1,6W2,15,2195,6056,MAN,3025,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
209102,1,8W1,16,2193,2272,MAN,3025,ONLN,VIRT,College Credit,20190108,20190304,1000063936,A,01:07.3
209102,1,8W2,17,2193,8816,MAN,3025,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209102,1,8W2,18,2193,10345,MAN,3025,ONLN,VIRT,College Credit,20190311,20190503,1000062156,A,01:07.3
209102,1,8W2,19,2193,10346,MAN,3025,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209104,1,1,15,2195,6060,MAN,3301,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
209104,1,1,16,2195,6061,MAN,3301,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
209104,1,1,8,2195,1407,MAN,3301,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
209104,1,8W1,20,2193,8675,MAN,3301,ONLN,VIRT,College Credit,20190108,20190304,1000024118,A,01:07.3
209104,1,8W2,21,2193,8818,MAN,3301,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209104,1,8W2,22,2193,10351,MAN,3301,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209104,1,8W2,23,2193,10352,MAN,3301,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
209105,1,6W1,13,2195,6065,MAN,4894,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
